�..Key,Item.Type,Publication.Year,Author,Title,Publication.Title,ISBN,ISSN,DOI,Url,Abstract.Note,Date,Date.Added,Date.Modified,Access.Date,Pages,Num.Pages,Issue,Volume,Number.Of.Volumes,Journal.Abbreviation,Short.Title,Series,Series.Number,Series.Text,Series.Title,Publisher,Place,Language,Rights,Type,Archive,Archive.Location,Library.Catalog,Call.Number,Extra,Notes,File.Attachments,Link.Attachments,Manual.Tags,Automatic.Tags,Editor,Series.Editor,Translator,Contributor,Attorney.Agent,Book.Author,Cast.Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed.Author,Scriptwriter,Words.By,Guest,Number,Edition,Running.Time,Scale,Medium,Artwork.Size,Filing.Date,Application.Number,Assignee,Issuing.Authority,Country,Meeting.Name,Conference.Name,Court,References,Reporter,Legal.Status,Priority.Numbers,Programming.Language,Version,System,Code,Code.Number,Section,Session,Committee,History,Legislative.Body,Cat,Score
X84ZXTYJ,journalArticle,2020,"Lstibůrek, Milan; Schueler, Silvio; El-Kassaby, Yousry A.; Hodge, Gary R.; Stejskal, Jan; Korecký, Jičí; Škorpík, Petr; Konrad, Heino; Geburek, Thomas",In Situ Genetic Evaluation of European Larch Across Climatic Regions Using Marker-Based Pedigree Reconstruction,Frontiers in Genetics,,1664-8021,10.3389/fgene.2020.00028,https://www.frontiersin.org/article/10.3389/fgene.2020.00028/full,,2/13/2020,8/14/2020 18:26,8/14/2020 18:26,8/14/2020 18:26,28,NA,,11,NA,Front. Genet.,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genetic - trait - association</p> <p> </p>,/Users/Luke/Zotero/storage/B3J84GKB/Lstibůrek et al. - 2020 - In Situ Genetic Evaluation of European Larch Acros.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
RVJL8NTI,journalArticle,2016,"Benomar, Lahcen; Lamhamedi, Mohammed S.; Rainville, André; Beaulieu, Jean; Bousquet, Jean; Margolis, Hank A.",Genetic Adaptation vs. Ecophysiological Plasticity of Photosynthetic-Related Traits in Young Picea glauca Trees along a Regional Climatic Gradient,Frontiers in Plant Science,,1664-462X,10.3389/fpls.2016.00048,http://journal.frontiersin.org/Article/10.3389/fpls.2016.00048/abstract,,2/3/2016,8/14/2020 18:26,8/14/2020 18:26,8/14/2020 18:26,,NA,,7,NA,Front. Plant Sci.,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/ZNWP622Q/Benomar et al. - 2016 - Genetic Adaptation vs. Ecophysiological Plasticity.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
3AW6E4V9,journalArticle,2018,"Otis Prud'homme, Guillaume; Lamhamedi, Mohammed S.; Benomar, Lahcen; Rainville, André; DeBlois, Josianne; Bousquet, Jean; Beaulieu, Jean",Ecophysiology and Growth of White Spruce Seedlings from Various Seed Sources along a Climatic Gradient Support the Need for Assisted Migration,Frontiers in Plant Science,,1664-462X,10.3389/fpls.2017.02214,http://journal.frontiersin.org/article/10.3389/fpls.2017.02214/full,,1/8/2018,8/14/2020 18:26,8/14/2020 18:26,8/14/2020 18:26,2214,NA,,8,NA,Front. Plant Sci.,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/NKJH6FBZ/Otis Prud'homme et al. - 2018 - Ecophysiology and Growth of White Spruce Seedlings.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
VUM64BAA,journalArticle,2019,"Seidel, Hannes; Matiu, Michael; Menzel, Annette",Compensatory Growth of Scots Pine Seedlings Mitigates Impacts of Multiple Droughts Within and Across Years,Frontiers in Plant Science,,1664-462X,10.3389/fpls.2019.00519,https://www.frontiersin.org/article/10.3389/fpls.2019.00519/full,,4/24/2019,8/14/2020 18:26,8/14/2020 18:26,8/14/2020 18:26,519,NA,,10,NA,Front. Plant Sci.,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/EXBVA2ZN/Seidel et al. - 2019 - Compensatory Growth of Scots Pine Seedlings Mitiga.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
NYQFCN6I,journalArticle,2020,"Sebastian-Azcona, Jaime; Hacke, Uwe; Hamann, Andreas",Xylem Anomalies as Indicators of Maladaptation to Climate in Forest Trees: Implications for Assisted Migration,Frontiers in Plant Science,,1664-462X,10.3389/fpls.2020.00208,https://www.frontiersin.org/article/10.3389/fpls.2020.00208/full,,2/27/2020,8/14/2020 18:27,8/14/2020 18:27,8/14/2020 18:27,208,NA,,11,NA,Front. Plant Sci.,Xylem Anomalies as Indicators of Maladaptation to Climate in Forest Trees,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p>,/Users/Luke/Zotero/storage/P4IDPIN3/Sebastian-Azcona et al. - 2020 - Xylem Anomalies as Indicators of Maladaptation to .pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
8UUZJUVH,journalArticle,2019,"Hu, Xian-Ge; Mao, Jian-Feng; El-Kassaby, Yousry A.; Jia, Kai-Hua; Jiao, Si-Qian; Zhou, Shan-Shan; Li, Yue; Coops, Nicholas C.; Wang, Tongli",Local Adaptation and Response of Platycladus orientalis (L.) Franco Populations to Climate Change,Forests,,1999-4907,10.3390/f10080622,https://www.mdpi.com/1999-4907/10/8/622,"Knowledge about the local adaptation and response of forest tree populations to the climate is important for assessing the impact of climate change and developing adaptive genetic resource management strategies. However, such information is not available for most plant species. Here, based on 69 provenances tested at 19 common garden experimental sites, we developed a universal response function (URF) for tree height at seven years of age for the important and wide-spread native Chinese tree species Platycladus orientalis (L.) Franco. URF was recently used to predict the potential growth response of a population originating from any climate and growing in any climate conditions. The developed model integrated both genetic and environmental effects, and explained 55% of the total variation in tree height observed among provenances and test sites in China. We found that local provenances performed better than non-local counterparts in habitats located in central, eastern, and southwestern China, showing the evidence of local adaptation as compared to other regions. In contrast, non-local provenances outperformed local ones in peripheral areas in northern and northwestern China, suggesting an adaptational lag in these areas. Future projections suggest that the suitable habitat areas of P. orientalis would expand by 15%–39% and shift northward by 0.8–3 degrees in latitude; however, the projected tree height of this species would decline by 4%–8% if local provenances were used. If optimal provenances were used, tree height growth could be improved by 13%–15%, along with 59%–71% suitable habitat expansion. Thus, assisted migration with properly selected seed sources would be effective in avoiding maladaptation in new plantations under a changing climate for P. orientalis.",7/25/2019,8/14/2020 18:27,8/18/2020 3:38,8/14/2020 18:27,622,NA,8,10,NA,Forests,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/W3ZAKU5I/Hu et al. - 2019 - Local Adaptation and Response of Platycladus orien.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
PW6WHNZ7,journalArticle,2019,"Mvolo, Cyriac S.; Koubaa, Ahmed; Beaulieu, Jean; Cloutier, Alain",Effect of Seed Transfer on Selected Wood Quality Attributes of Jack Pine (Pinus banksiana Lamb.),Forests,,1999-4907,10.3390/f10110985,https://www.mdpi.com/1999-4907/10/11/985,"So far, few studies have considered the impacts of seed sources transfer on jack pine (Pinus banksiana Lamb.) wood quality, although wood quality attributes (WQA) in general and the differences between juvenile and mature wood in particular will determine suitability of the produced wood for end-uses. The main objective of this study was to examine the possibility of selecting superior jack pine provenances based on selected WQA. Twenty-two provenances of jack pine were planted in 1964 in Petawawa Research Forest, ON, Canada, as part of a provenance test. The plantation location offers conditions close to optimum for jack pine growth. Transition ages at breast height, determined with tracheids length, were computed with a piecewise model. Measurements at age 42 from seed were subjected to analyses of variance. Radial variations from pith to bark, as well as trends with seed sources origin of the selected WQA were also considered. A ranking was made based on a selection index built with four WQA. The provenances matured between 8 and 14 years, corresponding to 17%–48% of juvenile wood proportion. Significant differences among provenances were observed for ring width, ring density, tracheid length, and diameter at breast height but not for tracheid diameter, tree height, transition age, and juvenile wood proportion. None of the provenances ranked the best with all the selected WQA, but it was possible to find provenances exhibiting both high growth rate and good wood quality. A surprising result of this study was that tracheid diameter initially enlarged for 8 years, before declining toward the bark. It is possible to select provenances for a higher growth rate and for good physical (i.e., related to wood density) and anatomical (i.e., related to tracheid dimensions) wood quality attributes.",11/5/2019,8/14/2020 18:27,8/14/2020 18:27,8/14/2020 18:27,985,NA,11,10,NA,Forests,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/76LZJDAI/Mvolo et al. - 2019 - Effect of Seed Transfer on Selected Wood Quality A.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
TL7GAR76,journalArticle,2017,"Dominguez-Guerrero, Iliana Karina; del Rocío Mariscal-Lucero, Samantha; Hernández-Díaz, José Ciro; Heinze, Berthold; Prieto-Ruiz, José Ángel; Wehenkel, Christian","Discrimination of <i>Picea chihuahuana</i> Martinez populations on the basis of climatic, edaphic, dendrometric, genetic and population traits",PeerJ,,2167-8359,10.7717/peerj.3452,https://peerj.com/articles/3452,"Background                                Picea chihuahuana                 , which is endemic to Mexico, is currently listed as “Endangered” on the Red List. Chihuahua spruce is only found in the Sierra Madre Occidental (SMO), Mexico. About 42,600 individuals are distributed in forty populations. These populations are fragmented and can be classified into three geographically distinct clusters in the SMO. The total area covered by                 P. chihuahuana                 populations is less than 300 ha. A recent study suggested assisted migration as an alternative to the                 ex situ                 conservation of                 P. chihuahuana                 , taking into consideration the genetic structure and diversity of the populations and the predictions regarding the future climate of the habitat. However, detailed background information is required to enable development of plans for protecting and conserving species and for successful assisted migration. Thus, it is important to identify differences between populations in relation to environmental conditions. The genetic diversity of populations, which affect vigor, evolution and adaptability of the species, must also be considered. In this study, we examined 14 populations of                 P                 .                 chihuahuana                 , with the overall aim of discriminating the populations and form clusters of this species.                                                        Methods                                Each population was represented by one 50 × 50 m plot established in the center of its respective location. Climate, soil, dasometric, density variables and genetic and species diversities were assessed in these plots for further analyses. The putatively neutral and adaptive AFLP markers were used to calculate genetic diversity. Affinity Propagation (AP) clustering technique and                 k                 -means clustering algorithm were used to classify the populations in the optimal number of clusters. Later stepwise binomial logistic regression was applied to test for significant differences in variables of the southern and northern                 P. chihuahuana                 populations. Spearman’s correlation test was used to analyze the relationships among all variables studied.                                                        Results                                The binomial logistic regression analysis revealed that seven climate variables, the geographical longitude and sand proportion in the soil separated the southern from northern populations. The northern populations grow in more arid and continental conditions and on soils with lower sand proportion. The mean genetic diversity using all AFLP studied of                 P. chihuahuana                 was significantly correlated with the mean temperature in the warmest month, where warmer temperatures are associated to larger genetic diversity. Genetic diversity of                 P. chihuahuana                 calculated with putatively adaptive AFLP was not statistically significantly correlated with any environmental factor.                                                        Discussion                                Future reforestation programs should take into account that at least two different groups (the northern and southern cluster) of                 P. chihuahuana                 exist, as local adaptation takes place because of different environmental conditions.",6/12/2017,8/14/2020 18:33,8/14/2020 18:33,8/14/2020 18:33,e3452,NA,,5,NA,,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genetic - no trait - association</p> <p> </p>,/Users/Luke/Zotero/storage/SSWRGRSB/Dominguez-Guerrero et al. - 2017 - Discrimination of Picea chihuahuana Martine.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
YJFHABHM,journalArticle,2019,"Sáenz-Romero, Cuauhtémoc; Kremer, Antoine; Nagy, László; Újvári-Jármay, Éva; Ducousso, Alexis; Kóczán-Horváth, Anikó; Hansen, Jon Kehlet; Mátyás, Csaba",Common garden comparisons confirm inherited differences in sensitivity to climate change between forest tree species,PeerJ,,2167-8359,10.7717/peerj.6213,https://peerj.com/articles/6213,"The natural distribution, habitat, growth and evolutionary history of tree species are strongly dependent on ecological and genetic processes in ecosystems subject to fluctuating climatic conditions, but there have been few experimental comparisons of sensitivity between species. We compared the responses of two broadleaved tree species (               Fagus sylvatica               and               Quercus petraea               ) and two conifer tree species (               Pinus sylvestris               and               Picea abies               ) to climatic transfers by fitting models containing the same climatic variables. We used published data from European provenance test networks to model the responses of individual populations nested within species. A mixed model approach was applied to develop a response function for tree height over climatic transfer distance, taking into account the climatic conditions at both the seed source and the test location. The two broadleaved species had flat climatic response curves, indicating high levels of plasticity in populations, facilitating adaptation to a broader range of environments, and conferring a high potential for resilience in the face of climatic change. By contrast, the two conifer species had response curves with more pronounced slopes, indicating a lower resilience to climate change. This finding may reflect stronger genetic clines in               P. sylvestris               and               P. abies,               which constrain their climate responses to narrower climatic ranges. The response functions had maxima that deviated from the expected maximum productivity in the climate of provenance towards cooler/moister climate conditions, which we interpreted as an adaptation lag. Unilateral, linear regression analyses following transfer to warmer and drier sites confirmed a decline in productivity, predictive of the likely impact of ongoing climate change on forest populations. The responses to mimicked climate change evaluated here are of considerable interest for forestry and ecology, supporting projections of expected performance based on “real-time” field data.",1/15/2019,8/14/2020 18:33,8/14/2020 18:33,8/14/2020 18:33,e6213,NA,,7,NA,,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p>&nbsp;</p>,/Users/Luke/Zotero/storage/6443Q5BL/Sáenz-Romero et al. - 2019 - Common garden comparisons confirm inherited differ.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
QT359RWI,journalArticle,2019,"Bonner, Colin; Sokolov, Nina A.; Westover, Sally Erin; Ho, Michelle; Weis, Arthur E.",Estimating the impact of divergent mating phenology between residents and migrants on the potential for gene flow,Ecology and Evolution,,"2045-7758, 2045-7758",10.1002/ece3.5001,https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.5001,,2019-04,8/19/2020 1:20,8/19/2020 1:25,8/19/2020 1:20,3770-3783,NA,7,9,NA,Ecol Evol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,0,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/SP9LJ9VN/Bonner et al. - 2019 - Estimating the impact of divergent mating phenolog.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
HSNIWIPC,journalArticle,2019,"Conroy, Gabriel C.; Shimizu-Kimura, Yoko; Lamont, Robert W.; Ogbourne, Steven M.","A multidisciplinary approach to inform assisted migration of the restricted rainforest tree, Fontainea rostrata",PLOS ONE,,1932-6203,10.1371/journal.pone.0210560,https://dx.plos.org/10.1371/journal.pone.0210560,,1/25/2019,8/19/2020 1:21,8/19/2020 1:25,8/19/2020 1:21,e0210560,NA,1,14,NA,PLoS ONE,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,2,<p>3a - genetic - no trait - no association</p>,/Users/Luke/Zotero/storage/885PP3KT/Conroy et al. - 2019 - A multidisciplinary approach to inform assisted mi.pdf,NA,NA,NA,"Alia, Ricardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
FX2CM5QD,journalArticle,2019,"Cooper, Hillary F.; Grady, Kevin C.; Cowan, Jacob A.; Best, Rebecca J.; Allan, Gerard J.; Whitham, Thomas G.",Genotypic variation in phenological plasticity: Reciprocal common gardens reveal adaptive responses to warmer springs but not to fall frost,Global Change Biology,,"1354-1013, 1365-2486",10.1111/gcb.14494,https://onlinelibrary.wiley.com/doi/abs/10.1111/gcb.14494,,2019-01,8/19/2020 1:21,8/19/2020 1:25,8/19/2020 1:21,187-200,NA,1,25,NA,Glob Change Biol,Genotypic variation in phenological plasticity,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,17,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/SNDZ65QS/Cooper et al. - 2019 - Genotypic variation in phenological plasticity Re.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
A5Z6CQIX,journalArticle,2016,"George, Jan-Peter; Grabner, Michael; Karanitsch-Ackerl, Sandra; Mayer, Konrad; Weißenbacher, Lambert; Schueler, Silvio","Genetic variation, phenotypic stability, and repeatability of drought response in European larch throughout 50 years in a common garden experiment",Tree Physiology,,"0829-318X, 1758-4469",10.1093/treephys/tpw085,https://academic.oup.com/treephys/article-lookup/doi/10.1093/treephys/tpw085,,9/26/2016,8/19/2020 1:22,8/19/2020 1:24,8/19/2020 1:22,treephys;tpw085v1,NA,,,NA,Tree Physiol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,19,<p>3b</p> <p> </p>,"/Users/Luke/Zotero/storage/A849PIXZ/George et al. - 2016 - Genetic variation, phenotypic stability, and repea.pdf",NA,NA,NA,"Mäkelä, Annikki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
D3V5GMQP,journalArticle,2011,"Grady, Kevin C.; Ferrier, Sharon M.; Kolb, Thomas E.; Hart, Stephen C.; Allan, Gerard J.; Whitham, Thomas G.",Genetic variation in productivity of foundation riparian species at the edge of their distribution: implications for restoration and assisted migration in a warming climate,Global Change Biology,,13541013,10.1111/j.1365-2486.2011.02524.x,http://doi.wiley.com/10.1111/j.1365-2486.2011.02524.x,,2011-12,8/19/2020 1:22,8/19/2020 1:23,8/19/2020 1:22,3724-3735,NA,12,17,NA,Glob. Change Biol.,Genetic variation in productivity of foundation riparian species at the edge of their distribution,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,70,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
WAANHQ6T,journalArticle,2013,"Grady, Kevin C.; Laughlin, Daniel C.; Ferrier, Sharon M.; Kolb, Thomas E.; Hart, Stephen C.; Allan, Gerard J.; Whitham, Thomas G.",Conservative leaf economic traits correlate with fast growth of genotypes of a foundation riparian species near the thermal maximum extent of its geographic range,Functional Ecology,,"0269-8463, 1365-2435",10.1111/1365-2435.12060,https://onlinelibrary.wiley.com/doi/abs/10.1111/1365-2435.12060,,2013-04,8/19/2020 1:22,8/19/2020 1:23,8/19/2020 1:22,428-438,NA,2,27,NA,Funct Ecol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,64,<p>3b</p> <p> </p>,,NA,NA,NA,"Knapp, Alan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
5VTW3GSR,journalArticle,2016,"Gray, Laura K.; Rweyongeza, Deogratias; Hamann, Andreas; John, Sally; Thomas, Barb R.",Developing management strategies for tree improvement programs under climate change: Insights gained from long-term field trials with lodgepole pine,Forest Ecology and Management,,3781127,10.1016/j.foreco.2016.06.041,https://linkinghub.elsevier.com/retrieve/pii/S0378112716303450,,2016-10,8/19/2020 1:23,8/19/2020 1:26,8/19/2020 1:23,128-138,NA,,377,NA,Forest Ecology and Management,Developing management strategies for tree improvement programs under climate change,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,13,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
2469UJ4L,journalArticle,2017,"Harrison, Peter A.; Vaillancourt, René E.; Harris, Rebecca M. B.; Potts, Brad M.",Integrating climate change and habitat fragmentation to identify candidate seed sources for ecological restoration: Provenancing using climate and habitat fragmentation,Restoration Ecology,,10612971,10.1111/rec.12488,http://doi.wiley.com/10.1111/rec.12488,,2017-07,8/19/2020 1:23,8/19/2020 1:25,8/19/2020 1:23,524-531,NA,4,25,NA,Restor Ecol,Integrating climate change and habitat fragmentation to identify candidate seed sources for ecological restoration,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,0,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
QCM2S599,journalArticle,2019,"Iwaizumi, Masakazu G.; Ohtani, Masato; Takahashi, Makoto",Geographic cline and climatic effects on cone characteristics of natural populations of <i>Pinus densiflora</i> throughout the Japanese archipelago,Journal of Forest Research,,"1341-6979, 1610-7403",10.1080/13416979.2019.1603666,https://www.tandfonline.com/doi/full/10.1080/13416979.2019.1603666,,5/4/2019,8/19/2020 1:25,8/19/2020 1:25,8/19/2020 1:25,187-196,NA,3,24,NA,Journal of Forest Research,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,0,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
MNWEYJUD,journalArticle,2019,"King, Nathan G.; McKeown, Niall J.; Smale, Dan A.; Wilcockson, David C.; Hoelters, Laura; Groves, Emily A.; Stamp, Thomas; Moore, Pippa J.",Evidence for different thermal ecotypes in range centre and trailing edge kelp populations,Journal of Experimental Marine Biology and Ecology,,220981,10.1016/j.jembe.2019.03.004,https://linkinghub.elsevier.com/retrieve/pii/S0022098118304878,,2019-05,8/19/2020 1:26,8/19/2020 1:26,8/19/2020 1:26,17-Oct,NA,,514-515,NA,Journal of Experimental Marine Biology and Ecology,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - qPCR</p> <p> </p>,/Users/Luke/Zotero/storage/KFY36VL7/King et al. - 2019 - Evidence for different thermal ecotypes in range c.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
34I7BKTX,journalArticle,2019,"Leites, Laura P.; Rehfeldt, Gerald E.; Steiner, Kim C.",Adaptation to climate in five eastern North America broadleaf deciduous species: Growth clines and evidence of the growth-cold tolerance trade-off,"Perspectives in Plant Ecology, Evolution and Systematics",,14338319,10.1016/j.ppees.2019.02.002,https://linkinghub.elsevier.com/retrieve/pii/S1433831918301203,,2019-04,8/19/2020 1:40,8/19/2020 1:40,8/19/2020 1:40,64-72,NA,,37,NA,"Perspectives in Plant Ecology, Evolution and Systematics",Adaptation to climate in five eastern North America broadleaf deciduous species,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
