Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
RTR4YS6P,journalArticle,2013,,Extreme Climate Variability Should Be Considered in Forestry Assisted Migration,BioScience,,"00063568, 15253244",10.1525/bio.2013.63.5.20,https://academic.oup.com/bioscience/article-lookup/doi/10.1525/bio.2013.63.5.20,,2013-05,8/14/2020 18:22,8/15/2020 18:20,8/14/2020 18:22,317-317,,5,63,,BioScience,,,,,,,,en,,,,,DOI.org (Crossref),,0,1,C:\Users\trase\Zotero\storage\6EAB6AF9\2013 - Extreme Climate Variability Should Be Considered i.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L3WZD6FB,journalArticle,2019,"Šeho, Muhidin; Ayan, Sezgin; Huber, Gerhard; Kahveci, Gülzade",A Review on Turkish Hazel ( <i>Corylus colurna</i> L.): A Promising Tree Species for Future Assisted Migration Attempts,South-east European forestry,,"18490891, 18476481",10.15177/seefor.19-04,https://www.seefor.eu/vol-10-no-1-seho-et-al-a-review-on-turkish-hazel-corylus-colurna.html,"Background and Purpose:               Turkish hazel (               Corylus colurna               L.) has been overused because of its valuable wood. Recently, Turkish hazel has been found only in small isolated populations, and very small populations within its natural distribution area, so it has been protected under IUCN with the status ""Least Concern (LC)"". Therefore, the remaining Turkish hazel populations have a critical importance. Genetic conservation of this tree species plays a key role in sustainable forest development. There have been only a few studies of single populations, but an overview including all countries is still missing. The aim of this publication is to give an overview of ecological and economic importance of Turkish hazel, which is considered as a tolerant tree species to climate change, for dry and warm conditions in Central Europe.               Materials and Methods:               This review paper has been prepared based on the existing literature such as reports, theses, project documents and publications related to Turkish hazel. This paper applies a literature review of the concepts of: i) Distribution and threats of Turkish hazel, ii) Ecological and economic importance, iii) Regeneration, soil demand and shading tolerance, iv) Seed, seedling, plant production and planting, v) Competitiveness in forest communities, vi) Invasiveness and hybridization, and vii) Future stand mixtures.               Results and Conclusions:               This review paper should interest forest practitioners and scientists in all countries who work with this important and valuable tree species under climate change. At first, an inventory of all populations in each country is needed. For this purpose, research should focus on the cultivation of convenient provenances of Turkish hazel under climate change. Next, genetic differences should be determined in the laboratory using genetic markers. After the assessment of the phenotype and genotype of different provenances, it would be possible to recommend provenance for each ecological condition and assisted migration (AM). Main recommendations for each country are used for selecting and establishing gene conservation units (in-situ and ex-situ) and seed orchards that will ensure the survival of Turkish hazel, and for building the base for cultivation in the future. In addition, the results might be a basis for future provenance tests, plantations and possibilities of assisted migration attempts.",3/23/2019,8/14/2020 18:22,8/15/2020 18:20,8/14/2020 18:22,53-63,,1,10,,SEEFOR,A Review on Turkish Hazel ( <i>Corylus colurna</i> L.),,,,,,,,,,,,DOI.org (Crossref),,0,1,C:\Users\trase\Zotero\storage\ZDLNLMD8\Šeho et al. - 2019 - A Review on Turkish Hazel ( Corylus colurna.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVTNUJH2,journalArticle,2018,"Truax, Benoit; Gagnon, Daniel; Fortier, Julien; Lambert, France; Pétrin, Marc-Antoine","Ecological Factors Affecting White Pine, Red Oak, Bitternut Hickory and Black Walnut Underplanting Success in a Northern Temperate Post-Agricultural Forest",Forests,,1999-4907,10.3390/f9080499,http://www.mdpi.com/1999-4907/9/8/499,"This study took place in southern Québec (Canada) where young stands of white ash and grey birch have been underplanted with white pine, red oak, bitternut hickory and black walnut. The establishment success of white pine and red oak was measured with and without tree shelters (to protect from deer). Ecological factors affecting the height growth of the four species were also measured for protected trees. After 6 years, the survival and total height of unprotected oak was 29% and 44.3 cm vs. 80.5% and 138.5 cm for protected oak. White pine was less affected by browsing (survival of 79.5 and 93.5%; height of 138.5 and 217.9 cm for unprotected vs. protected pine). Height of white pine was higher in the grey birch stands, while height of all hardwoods was higher in the white ash stands, which had better soil drainage, higher fertility, and an understory dominated by Rubus species. Total height of all hardwoods was significantly (p < 0.05) correlated with Rubus cover and with soil fertility. Pine and walnut height were strongly correlated (p < 0.001) to shelterwood structure (canopy openness or total basal area). Pine was less sensitive to variations in shelterwood characteristics, while black walnut showed high sensitivity. This study provides evidence that underplanting is suitable for black walnut assisted migration northward and for bitternut hickory restoration, despite soil conditions that were less favorable than in bottomland habitats mainly supporting these species in eastern Canada. Tree shelters offering protection from deer browsing and species-specific site selection are recommended for underplanting in the southern Québec region.",8/16/2018,8/14/2020 18:27,8/14/2020 18:27,8/14/2020 18:27,499,,8,9,,Forests,,,,,,,,en,,,,,DOI.org (Crossref),,,1,"C:\Users\trase\Zotero\storage\HH8FB7NG\Truax et al. - 2018 - Ecological Factors Affecting White Pine, Red Oak, .pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEC6IENK,journalArticle,2015,"Dalgleish, Harmony; Nelson, C.; Scrivani, John; Jacobs, Douglass",Consequences of Shifts in Abundance and Distribution of American Chestnut for Restoration of a Foundation Forest Tree,Forests,,1999-4907,10.3390/f7010004,http://www.mdpi.com/1999-4907/7/1/4,,12/24/2015,8/14/2020 18:27,8/18/2020 3:38,8/14/2020 18:27,4,,12,7,,Forests,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\2TS73SG9\Dalgleish et al. - 2015 - Consequences of Shifts in Abundance and Distributi.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6BK6CFKB,journalArticle,2019,"Iverson, Louis R.; Prasad, Anantha M.; Peters, Matthew P.; Matthews, Stephen N.",Facilitating Adaptive Forest Management under Climate Change: A Spatially Specific Synthesis of 125 Species for Habitat Changes and Assisted Migration over the Eastern United States,Forests,,1999-4907,10.3390/f10110989,https://www.mdpi.com/1999-4907/10/11/989,"We modeled and combined outputs for 125 tree species for the eastern United States, using habitat suitability and colonization potential models along with an evaluation of adaptation traits. These outputs allowed, for the first time, the compilation of tree species’ current and future potential for each unit of 55 national forests and grasslands and 469 1 × 1 degree grids across the eastern United States. A habitat suitability model, a migration simulation model, and an assessment based on biological and disturbance factors were used with United States Forest Service Forest Inventory and Analysis data to evaluate species potential to migrate or infill naturally into suitable habitats over the next 100 years. We describe a suite of variables, by species, for each unique geographic unit, packaged as summary tables describing current abundance, potential future change in suitable habitat, adaptability, and capability to cope with the changing climate, and colonization likelihood over 100 years. This resulting synthesis and summation effort, culminating over two decades of work, provides a detailed data set that incorporates habitat quality, land cover, and dispersal potential, spatially constrained, for nearly all the tree species of the eastern United States. These tables and maps provide an estimate of potential species trends out 100 years, intended to deliver managers and publics with practical tools to reduce the vast set of decisions before them as they proactively manage tree species in the face of climate change.",11/6/2019,8/14/2020 18:27,8/18/2020 3:38,8/14/2020 18:27,989,,11,10,,Forests,Facilitating Adaptive Forest Management under Climate Change,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\DCUM8UP4\Iverson et al. - 2019 - Facilitating Adaptive Forest Management under Clim.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4WNYP69D,journalArticle,2019,Novikov; Ivetić; Novikova; Petrishchev,Scots Pine Seedlings Growth Dynamics Data Reveals Properties for the Future Proof of Seed Coat Color Grading Conjecture,Data,,2306-5729,10.3390/data4030106,https://www.mdpi.com/2306-5729/4/3/106,"Seed coat color grading conjecture is also known as Pravdin’s conjecture. To verify the conjecture, we established a long-term field experiment. This data set included unique empirical data of Scots pine (Pinus sylvestris L.) container-grown seedlings produced from different seed color grades, outplanted on a post fire site in the Voronezh region, Russia. Variables were provided for 10 rows of 90 samples in each row. These data contribute to our understanding of seed germination and seedlings growth dynamics from size and color gradings of seeds. This structure is the future basis of the Forest Reproductive Material Library (FRMLib) and will be used for assisted migration and forest seed transfer.",7/23/2019,8/14/2020 18:27,8/14/2020 18:27,8/14/2020 18:27,106,,3,4,,Data,,,,,,,,en,,,,,DOI.org (Crossref),,,,C:\Users\trase\Zotero\storage\B4GZ7SAH\Novikov et al. - 2019 - Scots Pine Seedlings Growth Dynamics Data Reveals .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3KFJPK3,journalArticle,2017,"Ramalho, Cristina E.; Byrne, Margaret; Yates, Colin J.",A Climate-Oriented Approach to Support Decision-Making for Seed Provenance in Ecological Restoration,Frontiers in Ecology and Evolution,,2296-701X,10.3389/fevo.2017.00095,http://journal.frontiersin.org/article/10.3389/fevo.2017.00095/full,,8/11/2017,8/14/2020 18:26,8/14/2020 18:26,8/14/2020 18:26,95,,,5,,Front. Ecol. Evol.,,,,,,,,,,,,,DOI.org (Crossref),,,2,C:\Users\trase\Zotero\storage\A9LZJKKJ\Ramalho et al. - 2017 - A Climate-Oriented Approach to Support Decision-Ma.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RW2A4V7S,journalArticle,2020,"Reid, J. Leighton; Holmberg, Nels J.; Albrecht, Matthew; Arango-Caro, Sandra; Hajek, Olivia; Long, Quinn; Trager, James",Annual Understory Plant Recovery Dynamics in a Temperate Woodland Mosaic during a Decade of Ecological Restoration,Natural Areas Journal,,0885-8608,10.3375/043.040.0104,https://bioone.org/journals/natural-areas-journal/volume-40/issue-1/043.040.0104/Annual-Understory-Plant-Recovery-Dynamics-in-a-Temperate-Woodland-Mosaic/10.3375/043.040.0104.full,,1/14/2020,8/14/2020 18:26,8/14/2020 18:26,8/14/2020 18:26,23,,1,40,,Natural Areas Journal,,,,,,,,,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QGURQ95G,journalArticle,2013,"Sanders, Suzanne; Grochowski, Jessica",The Forests of Isle Royale National Park: Can We Preserve This Pristine Wilderness in the Face of Climate Change?,Natural Areas Journal,,0885-8608,10.3375/043.033.0108,http://www.bioone.org/doi/abs/10.3375/043.033.0108,,2013-01,8/14/2020 18:26,8/14/2020 18:26,8/14/2020 18:26,66-77,,1,33,,Natural Areas Journal,The Forests of Isle Royale National Park,,,,,,,en,,,,,DOI.org (Crossref),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZX9BFRCE,journalArticle,2019,"Ren, H.; Yi, H.L.; Zhang, Q.M.; Wang, J.; Wen, X.Y.; Guo, Q.F.; Liu, H.","Morphological, anatomical and physiological traits of Euryodendron excelsum as affected by conservation translocation (augmentation vs. conservation introduction) in South China",Photosynthetica,,"03003604, 15739058",10.32615/ps.2019.024,http://ps.ueb.cas.cz/doi/10.32615/ps.2019.024.html,,1/30/2019,8/14/2020 18:25,8/14/2020 18:25,8/14/2020 18:25,217-225,,1,57,,Photosynt.,,,,,,,,,,,,,DOI.org (Crossref),,,1,"C:\Users\trase\Zotero\storage\BZ63MZZQ\Ren et al. - 2019 - Morphological, anatomical and physiological traits.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8JEB7GN7,journalArticle,2014,"Palmer, Clare; Larson, Brendon M.H.","Should We Move the Whitebark Pine? Assisted Migration, Ethics and Global Environmental Change",Environmental Values,,"09632719, 17527015",10.3197/096327114X13947900181833,http://openurl.ingenta.com/content/xref?genre=article&issn=0963-2719&volume=23&issue=6&spage=641,,12/1/2014,8/14/2020 18:25,8/14/2020 18:25,8/14/2020 18:25,641-662,,6,23,,environ values,Should We Move the Whitebark Pine?,,,,,,,en,,,,,DOI.org (Crossref),,,,C:\Users\trase\Zotero\storage\DCMVS4KH\Palmer and Larson - 2014 - Should We Move the Whitebark Pine Assisted Migrat.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QZ9PEHVW,journalArticle,2013,"Lamont, Eric E.; Sivertsen, Richard; Doyle, Chris; Adamec, Lubomír",Extant populations of <i>Aldrovanda vesiculosa</i> (Droseraceae) in the New World <sup>1</sup>,The Journal of the Torrey Botanical Society,,"1095-5674, 1940-0616",10.3159/1095-5674-140.4.517,http://www.bioone.org/doi/abs/10.3159/1095-5674-140.4.517,,2013-10,8/14/2020 18:25,8/18/2020 3:38,8/14/2020 18:25,517-522,,4,140,,The Journal of the Torrey Botanical Society,,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4TW6HM6H,journalArticle,2017,"Bellemare, Jesse; Connolly, Bryan; Sax, Dov F.","Climate Change, Managed Relocation, andthe Risk of Intra-Continental Plant Invasions: A Theoretical and Empirical Exploration Relative To the Flora of New England",Rhodora,,"0035-4902, 1938-3401",10.3119/16-10,http://www.bioone.org/doi/10.3119/16-10,,2017-04,8/14/2020 18:25,8/14/2020 18:25,8/14/2020 18:25,73-109,,978,119,,Rhodora,"Climate Change, Managed Relocation, andthe Risk of Intra-Continental Plant Invasions",,,,,,,en,,,,,DOI.org (Crossref),,,1,"C:\Users\trase\Zotero\storage\XQSR2C9F\Bellemare et al. - 2017 - Climate Change, Managed Relocation, andthe Risk of.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMY78DTT,journalArticle,2010,"Goldblum, David; Rigg, Lesley S.; Napoli, James M.","Environmental Determinants of Tree Species Distributions in Central Ontario, Canada",Physical Geography,,"0272-3646, 1930-0557",10.2747/0272-3646.31.5.423,https://www.tandfonline.com/doi/full/10.2747/0272-3646.31.5.423,,2010-09,8/14/2020 18:25,8/18/2020 3:38,8/14/2020 18:25,423-440,,5,31,,Physical Geography,,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW9GWARC,journalArticle,2011,"Keel, Brian G.; Zettler, Lawrence W.; Kaplin, Beth A.","Seed Germination of Habenaria repens (Orchidaceae) in situ Beyond its Range, and its Potential for Assisted Migration Imposed by Climate Change",Castanea,,"0008-7475, 1938-4386",10.2179/09-054.1,http://www.bioone.org/doi/abs/10.2179/09-054.1,,2011-03,8/14/2020 18:25,8/18/2020 3:38,8/14/2020 18:25,43-54,,1,76,,Castanea,,,,,,,,en,,,,,DOI.org (Crossref),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAHFV98V,journalArticle,2015,"Duveneck, Matthew J.; Scheller, Robert M.",Climate-suitable planting as a strategy for maintaining forest productivity and functional diversity,Ecological Applications,,1051-0761,10.1890/14-0738.1,http://doi.wiley.com/10.1890/14-0738.1,,2015-09,8/14/2020 18:24,8/14/2020 18:24,8/14/2020 18:24,1653-1668,,6,25,,Ecological Applications,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\LKA24VHI\Duveneck and Scheller - 2015 - Climate-suitable planting as a strategy for mainta.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTQMYSU3,journalArticle,2011,"Cole, Kenneth L.; Ironside, Kirsten; Eischeid, Jon; Garfin, Gregg; Duffy, Phillip B.; Toney, Chris",Past and ongoing shifts in Joshua tree distribution support future modeled range contraction,Ecological Applications,,1051-0761,10.1890/09-1800.1,http://doi.wiley.com/10.1890/09-1800.1,,2011-01,8/14/2020 18:24,8/18/2020 3:38,8/14/2020 18:24,137-149,,1,21,,Ecological Applications,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\JCPLMI4D\Cole et al. - 2011 - Past and ongoing shifts in Joshua tree distributio.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FKRRA2G8,journalArticle,2010,"Damschen, Ellen I.; Harrison, Susan; Grace, James B.","Climate change effects on an endemic‐rich edaphic flora: resurveying Robert H. Whittaker's Siskiyou sites (Oregon, USA)",Ecology,,"0012-9658, 1939-9170",10.1890/09-1057.1,https://onlinelibrary.wiley.com/doi/abs/10.1890/09-1057.1,,2010-12,8/14/2020 18:24,8/18/2020 3:38,8/14/2020 18:24,3609-3619,,12,91,,Ecology,Climate change effects on an endemic‐rich edaphic flora,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XG5P9ALK,journalArticle,2017,"Allen, Jessica L.","Testing lichen transplant methods for conservation applications in the southern Appalachian Mountains, North Carolina, U.S.A.",The Bryologist,,"0007-2745, 1938-4378",10.1639/0007-2745-120.3.311,http://www.bioone.org/doi/10.1639/0007-2745-120.3.311,,2017-09,8/14/2020 18:24,8/14/2020 18:24,8/14/2020 18:24,311-319,,3,120,,The Bryologist,,,,,,,,en,,,,,DOI.org (Crossref),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3RHVSHSS,journalArticle,2013,"Steers, Robert J.; Fritzke, Susan L.; Rogers, Jen J.; Cartan, James; Hacker, Kaitlyn",Invasive Pine Tree Effects on Northern Coastal Scrub Structure and Composition,Invasive Plant Science and Management,,"1939-7291, 1939-747X",10.1614/IPSM-D-12-00044.1,https://www.cambridge.org/core/product/identifier/S1939729100003102/type/journal_article,"Abstract                            Vegetation that becomes overtopped usually experiences a decrease in abundance or species richness. When an overtopping plant alters the physiognomy of the existing vegetation (e.g., trees invading a shrubland), ecosystem processes can also be dramatically altered. Worldwide, Monterey pine (               Pinus radiata               ) cultivars have been planted in Mediterranean-like climates and are known to invade surrounding natural communities. Ecological impacts resulting from these invasions have been widely investigated; however, the effects from solitary pine trees on the vegetation they overtop are lacking. Furthermore, studies on the impact of               P. radiata               cultivars from the California floristic province, where               P. radiata               is native, do not exist. In coastal California, north of the present-day range of native               P. radiata               stands, cultivars of this species have invaded northern coastal scrub vegetation. To determine the impact of pine invasion on species richness and structure in this habitat, floristic surveys were conducted in 20 blocks that consisted of invaded and uninvaded plots. An invaded plot contained two subplots located under the canopy of an isolated pine tree, whereas a paired, uninvaded plot contained two subplots located in coastal scrub adjacent to each pine. Pine trees selected ranged in size from 2.8 to 119 cm (1.1 to 46.9 in) basal diameter. Our results demonstrate that understory native cover and species richness are negatively correlated with tree size. Understory exotic plant cover and richness of species other than               P. radiata               did not show any correlation with tree size, mainly because exotic plants had a very low abundance overall.",2013-06,8/14/2020 18:24,8/14/2020 18:24,8/14/2020 18:24,231-242,,2,6,,Invasive plant sci. manag.,,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3PEKRXQ9,journalArticle,2019,"Baldwin, Bruce G.","Fine-scale to Flora-wide Phylogenetic Perspectives on Californian Plant Diversity, Endemism, and Conservation",Annals of the Missouri Botanical Garden,,"2162-4372, 0026-6493",10.3417/2019423,https://annals.mobot.org/index.php/annals/article/view/423,"The California Floristic Province (CA-FP) encompasses North America’s Mediterranean-type climatic region and is a global biodiversity hotspot in temperate North America. Fine-scale phylogenetic studies and increasing scrutiny of morphological, ecological, and geographic variation in the CA-FP vascular flora continue to reveal novel, often cryptic diversity warranting taxonomic attention. The prevalence of such discoveries warrants caution about potential for loss of undescribed or unrecognized biodiversity from human-related impacts, including insufficiently informed conservation-related actions (e.g., genetic augmentation or assisted migration). Broader-scale molecular phylogenetic studies have yielded other examples of more extensive CA-FP diversification than previously resolved. For example, clades uniting CA-FP taxa not earlier thought to be such close relatives have been discovered in a wide diversity of tribes of composites and legumes. This understanding adds additional weight to the conclusions of Raven and Axelrod (1978) that in situ evolution, especially since the pronounced mid-Miocene transition toward summer-drying, has been a major factor in the origins of Californian vascular plant diversity. The importance of paleo-endemism in gymnosperms and (especially woody) angiosperms of the CA-FP flora also has been corroborated and refined by molecular phylogenetic studies, with improved understanding of the timing of divergence and relationships of isolated lineages, such as the extinct island-endemic Hesperelaea A. Gray (Oleaceae). On a regional scale, studies of spatial patterns of Californian species richness, phylogenetic diversity, and phylogenetic endemism by the California Plant Phylodiversity Project (CPPP) have reinforced the floristic importance of areas of high topographic complexity, or environmental heterogeneity more generally, where relatively high levels of habitat diversity, speciation, and lineage persistence may be expected. The CPPP’s finding that particularly young plant lineages and significantly high phylogenetic endemism are concentrated in drier regions of the CA-FP and in the adjacent Californian deserts has corroborated earlier preliminary findings and aligns with Stebbins’s (1952) hypothesis of aridity as an evolutionary stimulus. A recent conservation gap analysis by the CPPP incorporating flora-wide phylogenetic and geographic occurrence data plus land-protection status and habitat-integrity information for California has demonstrated the potential of an integrative, evolutionary approach for identifying high-priority land conservation targets.",8/28/2019,8/14/2020 18:28,8/14/2020 18:28,8/14/2020 18:28,429-440,,3,104,,annals,,,,,,,,,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\7Z462JBV\Baldwin - 2019 - Fine-scale to Flora-wide Phylogenetic Perspectives.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU3LF3YF,journalArticle,2014,"Tepedino, Vincent J.; Mull, John; Griswold, Terry L.; Bryant, Gerald",Reproduction and Pollination of the Endangered Dwarf Bear-Poppy <i>Arctomecon humilis</i> (Papaveraceae) across a Quarter Century: Unraveling of a Pollination Web?,Western North American Naturalist,,"1527-0904, 1944-8341",10.3398/064.074.0306,http://www.bioone.org/doi/abs/10.3398/064.074.0306,,2014-11,8/14/2020 18:28,8/14/2020 18:28,8/14/2020 18:28,311-324,,3,74,,Western North American Naturalist,Reproduction and Pollination of the Endangered Dwarf Bear-Poppy <i>Arctomecon humilis</i> (Papaveraceae) across a Quarter Century,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\TLDVFYA7\Tepedino et al. - 2014 - Reproduction and Pollination of the Endangered Dwa.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZN7GYQ4,journalArticle,2016,"Périé, Catherine; de Blois, Sylvie",Dominant forest tree species are potentially vulnerable to climate change over large portions of their range even at high latitudes,PeerJ,,2167-8359,10.7717/peerj.2218,https://peerj.com/articles/2218,"Projecting suitable conditions for a species as a function of future climate provides a reasonable, although admittedly imperfect, spatially explicit estimate of species vulnerability associated with climate change. Projections emphasizing range shifts at continental scale, however, can mask contrasting patterns at local or regional scale where management and policy decisions are made. Moreover, models usually show potential for areas to become climatically unsuitable, remain suitable, or become suitable for a particular species with climate change, but each of these outcomes raises markedly different ecological and management issues. Managing forest decline at sites where climatic stress is projected to increase is likely to be the most immediate challenge resulting from climate change. Here we assess habitat suitability with climate change for five dominant tree species of eastern North American forests, focusing on areas of greatest vulnerability (loss of suitability in the baseline range) in Quebec (Canada) rather than opportunities (increase in suitability). Results show that these species are at risk of maladaptation over a remarkably large proportion of their baseline range. Depending on species, 5–21% of currently climatically suitable habitats are projected to be at risk of becoming unsuitable. This suggests that species that have traditionally defined whole regional vegetation assemblages could become less adapted to these regions, with significant impact on ecosystems and forest economy. In spite of their well-recognised limitations and the uncertainty that remains, regionally-explicit risk assessment approaches remain one of the best options to convey that message and the need for climate policies and forest management adaptation strategies.",7/13/2016,8/14/2020 18:33,8/14/2020 18:33,8/14/2020 18:33,e2218,,,4,,,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\3IPA6W56\Périé and de Blois - 2016 - Dominant forest tree species are potentially vulne.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T6XYHM7H,journalArticle,2017,"Janowiak, Maria K.; Iverson, Louis R.; Fosgitt, Jon; Handler, Stephen D.; Dallman, Matt; Thomasma, Scott; Hutnik, Brad; Swanston, Christopher W.",Assessing Stand-Level Climate Change Risk Using Forest Inventory Data and Species Distribution Models,Journal of Forestry,,0022-1201,10.5849/jof.2016-023R1,https://academic.oup.com/jof/article/115/3/222-229/4599824,,5/23/2017,8/14/2020 18:32,8/18/2020 3:38,8/14/2020 18:32,222-229,,3,115,,Journal of Forestry,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\ZZDEBNF7\Janowiak et al. - 2017 - Assessing Stand-Level Climate Change Risk Using Fo.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MF29D8IK,journalArticle,2016,"Marchi, Maurizio; Nocentini, Susanna; Ducci, Fulvio",Future scenarios and conservation strategies for a rear-edge marginal population of Pinus nigra Arnold in Italian central Apennines,Forest Systems,,2171-9845,10.5424/fs/2016253-09476,http://revistas.inia.es/index.php/fs/article/view/9476,"Aim of study: To forecast the effects of climate change on the spatial distribution of Black pine of Villetta Barrea in its natural range and to define a possible conservation strategy for the speciesArea of study: A rear-edge marginal population of Pinus nigra spp. nigra in Abruzzo region, central Italian ApenninesMatherials and Methods: For its adaptive and genetic traits this population is considered endemic of the Italian peninsula and represents a rear-edge marginal population of nigra subspecies. The spatial distribution of the tree in the administrative Region (Abruzzo) was used to define the ecological traits while three modelling techniques (GLM, GAM, Random Forest) were used to build a Species distribution model according to two climatic scenarios.Main results: The marginal population's range was predicted to shift at higher elevations as consequence of climatic adaptation. Many zones, represented by the higher part of the mountains surrounding the study area (currently bare and inhospitable for trees), were identified as suitable in future for the species. However, in the case of a rapid climate change, this marginal population may not be able to move as fast as necessary. An in-situ adaptive management integrated with an assisted migration protocol might be considered to enforce the natural regeneration and improve the richness and variability of the genetic pool.Research highlights: Most of the genetic richness is held in small populations at the borders of natural distribution of forest species. Monitoring this MAP could be useful to understand the adaptive processes of the species and could support the future management of many other within-core populations.Keywords: Species Distribution Models; Mediterranean forests; Abruzzo; climate change; altitudinal shift.",12/2/2016,8/14/2020 18:32,8/14/2020 18:32,8/14/2020 18:32,e072,,3,25,,Forest Syst,,,,,,,,,,,,,DOI.org (Crossref),,,,C:\Users\trase\Zotero\storage\8CHVYYTC\Marchi et al. - 2016 - Future scenarios and conservation strategies for a.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C42J73X7,journalArticle,2017,"Gray, Laura K.; Clarke, Charles; Wint, G. R. William; Moran, Jonathan A.",Potential effects of climate change on members of the Palaeotropical pitcher plant family Nepenthaceae,PLOS ONE,,1932-6203,10.1371/journal.pone.0183132,https://dx.plos.org/10.1371/journal.pone.0183132,,8/17/2017,8/19/2020 1:22,8/19/2020 1:23,8/19/2020 1:22,e0183132,,8,12,,PLoS ONE,,,,,,,,en,,,,,DOI.org (Crossref),,4,1,C:\Users\trase\Zotero\storage\CIYPWWAM\Gray et al. - 2017 - Potential effects of climate change on members of .pdf,,,,"Kumar, Lalit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
